,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,time_sec
50,3,Three Back Task,P,1297.0,3.0,3.0,133.34899999999993
51,3,Three Back Task,S,777.0,3.0,3.0,135.39999999999998
52,3,Three Back Task,A,1218.0,3.0,3.0,137.4325
53,3,Three Back Task,N,1362.0,3.0,4.0,139.50099999999998
54,3,Three Back Task,W,666.0,3.0,3.0,141.56549999999993
55,3,Three Back Task,V,483.0,3.0,3.0,143.63199999999995
56,3,Three Back Task,A,768.0,3.0,4.0,145.68099999999993
57,3,Three Back Task,W,488.0,4.0,3.0,147.71499999999992
58,3,Three Back Task,B,0.0,3.0,,149.7645
59,3,Three Back Task,A,96.0,4.0,3.0,151.8465
60,3,Three Back Task,Y,79.0,3.0,4.0,153.8795
61,3,Three Back Task,B,438.0,4.0,3.0,155.9124999999999
62,3,Three Back Task,A,334.0,4.0,4.0,157.9124999999999
63,3,Three Back Task,R,547.0,3.0,3.0,159.812
64,3,Three Back Task,P,652.0,3.0,3.0,161.8454999999999
65,3,Three Back Task,C,1003.0,3.0,3.0,163.89599999999996
66,4,One Back Task,V,0.0,3.0,,180.97799999999995
67,4,One Back Task,I,342.0,3.0,3.0,183.1434999999999
68,4,One Back Task,Q,343.0,3.0,3.0,185.24399999999991
69,4,One Back Task,H,117.0,3.0,3.0,187.30999999999995
70,4,One Back Task,C,460.0,3.0,3.0,189.3755
71,4,One Back Task,N,484.0,3.0,3.0,191.54149999999993
72,4,One Back Task,V,435.0,3.0,3.0,193.659
73,4,One Back Task,Y,127.0,3.0,3.0,195.70749999999998
74,4,One Back Task,Y,9.0,4.0,4.0,197.7924999999999
75,4,One Back Task,K,244.0,3.0,3.0,199.89199999999994
76,4,One Back Task,K,454.0,4.0,4.0,201.95799999999997
77,4,One Back Task,I,396.0,3.0,3.0,204.04149999999993
78,4,One Back Task,I,249.0,4.0,4.0,206.0904999999999
79,4,One Back Task,O,318.0,3.0,3.0,208.14049999999997
80,4,One Back Task,E,0.0,3.0,,210.18949999999995
81,4,One Back Task,D,0.0,3.0,,212.27199999999993
82,4,One Back Task,V,0.0,3.0,,214.3884999999999
83,4,One Back Task,V,244.0,4.0,3.0,216.48849999999993
84,4,One Back Task,N,179.0,3.0,3.0,218.423
85,4,One Back Task,N,496.0,4.0,4.0,220.48899999999992
86,4,One Back Task,D,820.0,3.0,3.0,222.52099999999996
87,4,One Back Task,W,402.0,3.0,3.0,224.5714999999999
88,5,Three Back Task,C,0.0,3.0,,241.6194999999999
89,5,Three Back Task,B,0.0,3.0,,243.75299999999993
90,5,Three Back Task,Q,0.0,3.0,,245.91899999999998
91,5,Three Back Task,Y,205.0,3.0,3.0,248.06799999999998
92,5,Three Back Task,R,384.0,3.0,3.0,250.11799999999994
93,5,Three Back Task,I,371.0,3.0,3.0,252.14999999999998
94,5,Three Back Task,Y,256.0,4.0,4.0,254.2009999999999
95,5,Three Back Task,N,364.0,3.0,3.0,256.2845
96,5,Three Back Task,Y,951.0,3.0,3.0,258.40099999999995
97,5,Three Back Task,X,461.0,3.0,3.0,260.51649999999995
98,5,Three Back Task,F,1021.0,3.0,3.0,262.5999999999999
99,5,Three Back Task,U,0.0,3.0,,264.69999999999993
100,5,Three Back Task,H,288.0,4.0,3.0,266.9335
101,5,Three Back Task,U,162.0,3.0,3.0,269.01599999999996
102,5,Three Back Task,U,1053.0,3.0,3.0,271.0809999999999
103,5,Three Back Task,H,441.0,4.0,4.0,273.1474999999999
104,5,Three Back Task,W,233.0,3.0,4.0,275.23199999999997
105,5,Three Back Task,U,1100.0,4.0,3.0,277.298
106,5,Three Back Task,H,0.0,4.0,,279.381
107,5,Three Back Task,F,115.0,3.0,4.0,281.514
108,5,Three Back Task,I,204.0,3.0,3.0,283.3309999999999
109,5,Three Back Task,V,77.0,3.0,3.0,285.17949999999996
110,6,One Back Task,U,0.0,3.0,,302.26
111,6,One Back Task,R,84.0,3.0,3.0,304.3934999999999
112,6,One Back Task,O,194.0,3.0,3.0,306.46349999999995
113,6,One Back Task,P,90.0,3.0,3.0,308.5095
114,6,One Back Task,P,348.0,4.0,4.0,310.55949999999996
115,6,One Back Task,P,292.0,4.0,4.0,312.6429999999999
116,6,One Back Task,U,172.0,3.0,3.0,314.726
117,6,One Back Task,Z,77.0,3.0,3.0,316.7924999999999
118,6,One Back Task,U,765.0,3.0,3.0,318.8929999999999
119,6,One Back Task,M,309.0,3.0,3.0,321.01099999999997
120,6,One Back Task,M,248.0,4.0,4.0,323.10849999999994
121,6,One Back Task,W,363.0,3.0,3.0,325.20799999999997
122,6,One Back Task,I,1117.0,3.0,3.0,327.308
123,6,One Back Task,F,0.0,3.0,,329.4079999999999
124,6,One Back Task,M,879.0,3.0,3.0,331.54049999999995
125,6,One Back Task,A,427.0,3.0,3.0,333.6239999999999
126,6,One Back Task,G,244.0,3.0,3.0,335.707
127,6,One Back Task,G,142.0,4.0,4.0,337.8069999999999
128,6,One Back Task,R,578.0,3.0,3.0,339.89149999999995
129,6,One Back Task,Q,275.0,3.0,3.0,341.9565
130,6,One Back Task,R,461.0,4.0,3.0,344.039
131,6,One Back Task,Q,567.0,3.0,3.0,346.08799999999997
132,7,One Back Task,S,0.0,3.0,,363.13649999999996
133,7,One Back Task,R,638.0,3.0,3.0,365.2355
134,7,One Back Task,V,281.0,3.0,3.0,367.3025
135,7,One Back Task,V,619.0,4.0,3.0,369.3689999999999
136,7,One Back Task,O,808.0,3.0,3.0,371.40199999999993
137,7,One Back Task,A,227.0,3.0,3.0,373.452
138,7,One Back Task,C,294.0,3.0,3.0,375.4844999999999
139,7,One Back Task,N,210.0,3.0,3.0,377.5519999999999
140,7,One Back Task,Y,77.0,3.0,3.0,379.61699999999996
141,7,One Back Task,V,623.0,3.0,4.0,381.7004999999999
142,7,One Back Task,V,352.0,4.0,4.0,383.7674999999999
143,7,One Back Task,J,189.0,3.0,3.0,385.83399999999995
144,7,One Back Task,U,884.0,3.0,3.0,387.8829999999999
145,7,One Back Task,U,452.0,4.0,4.0,389.94849999999997
146,7,One Back Task,U,298.0,4.0,4.0,392.01649999999995
147,7,One Back Task,Y,311.0,3.0,3.0,394.0825
148,7,One Back Task,Y,225.0,4.0,4.0,396.13149999999996
149,7,One Back Task,J,99.0,3.0,3.0,398.19899999999996
150,7,One Back Task,I,474.0,3.0,3.0,400.24799999999993
151,7,One Back Task,S,841.0,3.0,3.0,402.28099999999995
152,7,One Back Task,U,509.0,3.0,3.0,404.365
153,7,One Back Task,P,268.0,3.0,3.0,406.448
154,8,Three Back Task,L,0.0,3.0,,423.51099999999997
155,8,Three Back Task,A,0.0,3.0,,425.6785
156,8,Three Back Task,P,0.0,3.0,,427.79549999999995
157,8,Three Back Task,L,257.0,4.0,4.0,429.91099999999994
158,8,Three Back Task,A,774.0,4.0,4.0,431.943
159,8,Three Back Task,N,353.0,3.0,3.0,433.9765
160,8,Three Back Task,W,591.0,3.0,3.0,436.0095
161,8,Three Back Task,C,390.0,3.0,3.0,438.0424999999999
162,8,Three Back Task,L,1062.0,3.0,4.0,440.0754999999999
163,8,Three Back Task,W,1269.0,4.0,3.0,442.10849999999994
164,8,Three Back Task,U,671.0,3.0,3.0,444.14150000000006
165,8,Three Back Task,S,354.0,3.0,3.0,446.17449999999997
166,8,Three Back Task,W,950.0,4.0,4.0,448.20749999999987
167,8,Three Back Task,Y,1013.0,3.0,3.0,450.2409999999999
168,8,Three Back Task,F,711.0,3.0,3.0,452.274
169,8,Three Back Task,L,800.0,3.0,4.0,454.3069999999999
170,8,Three Back Task,Y,1325.0,4.0,4.0,456.34000000000003
171,8,Three Back Task,U,280.0,3.0,3.0,458.37299999999993
172,8,Three Back Task,L,400.0,3.0,4.0,460.40600000000006
173,8,Three Back Task,I,13.0,3.0,3.0,462.389
174,8,Three Back Task,B,506.0,3.0,3.0,464.40549999999996
175,8,Three Back Task,T,1019.0,3.0,3.0,466.40549999999996
176,10,Three Back Task,E,0.0,3.0,,498.43449999999996
177,10,Three Back Task,G,0.0,3.0,,500.46749999999986
178,10,Three Back Task,S,0.0,3.0,,502.50099999999986
179,10,Three Back Task,J,590.0,3.0,3.0,504.5334999999999
180,10,Three Back Task,Z,374.0,3.0,3.0,506.5334999999999
181,10,Three Back Task,Q,551.0,3.0,3.0,508.533
182,10,Three Back Task,W,453.0,3.0,3.0,510.533
183,10,Three Back Task,K,291.0,3.0,3.0,512.5495
184,10,Three Back Task,Q,80.0,3.0,4.0,514.5489999999999
185,10,Three Back Task,S,560.0,3.0,3.0,516.5655
186,10,Three Back Task,M,439.0,3.0,3.0,518.5985
187,10,Three Back Task,Q,929.0,3.0,4.0,520.6314999999998
188,10,Three Back Task,S,0.0,4.0,,522.6645
189,10,Three Back Task,F,676.0,4.0,3.0,524.7309999999999
190,10,Three Back Task,Q,387.0,4.0,4.0,526.764
191,10,Three Back Task,X,789.0,3.0,3.0,528.7969999999999
192,10,Three Back Task,F,513.0,4.0,4.0,530.8304999999999
193,10,Three Back Task,K,568.0,3.0,3.0,532.8635
194,10,Three Back Task,X,485.0,3.0,4.0,534.8965
195,10,Three Back Task,K,1317.0,3.0,3.0,536.9294999999998
196,10,Three Back Task,R,0.0,3.0,,538.9625
197,10,Three Back Task,X,347.0,4.0,3.0,541.0289999999999
198,11,One Back Task,B,0.0,3.0,,557.9599999999999
199,11,One Back Task,B,198.0,4.0,4.0,560.0265
200,11,One Back Task,V,191.0,3.0,3.0,562.0595
201,11,One Back Task,P,171.0,3.0,3.0,564.0924999999999
202,11,One Back Task,P,126.0,4.0,4.0,566.1255
203,11,One Back Task,Q,523.0,3.0,3.0,568.159
204,11,One Back Task,E,363.0,3.0,3.0,570.1919999999999
205,11,One Back Task,E,317.0,4.0,4.0,572.225
206,11,One Back Task,M,558.0,3.0,3.0,574.2579999999999
207,11,One Back Task,M,335.0,4.0,4.0,576.291
208,11,One Back Task,M,281.0,4.0,4.0,578.324
209,11,One Back Task,T,193.0,3.0,3.0,580.3569999999999
210,11,One Back Task,E,355.0,3.0,3.0,582.3904999999999
211,11,One Back Task,R,286.0,3.0,3.0,584.4235
212,11,One Back Task,X,334.0,3.0,3.0,586.4564999999999
213,11,One Back Task,E,116.0,3.0,3.0,588.4895
214,11,One Back Task,L,371.0,3.0,3.0,590.5224999999999
215,11,One Back Task,B,642.0,3.0,3.0,592.5555
216,11,One Back Task,R,775.0,3.0,3.0,594.5885
217,11,One Back Task,W,614.0,3.0,3.0,596.622
218,11,One Back Task,W,427.0,4.0,4.0,598.6549999999999
219,11,One Back Task,I,137.0,3.0,3.0,600.688
220,12,One Back Task,I,0.0,3.0,,617.7354999999999
221,12,One Back Task,T,276.0,3.0,3.0,619.802
222,12,One Back Task,H,252.0,3.0,3.0,621.8349999999999
223,12,One Back Task,H,236.0,4.0,4.0,623.868
224,12,One Back Task,Y,299.0,3.0,3.0,625.9015
225,12,One Back Task,G,423.0,3.0,3.0,627.9345
226,12,One Back Task,G,488.0,4.0,4.0,629.9674999999999
227,12,One Back Task,G,431.0,4.0,4.0,632.0005
228,12,One Back Task,Y,302.0,3.0,3.0,634.0334999999999
229,12,One Back Task,W,274.0,3.0,3.0,636.0665
230,12,One Back Task,W,180.0,4.0,4.0,638.1
231,12,One Back Task,U,344.0,3.0,3.0,640.1325
232,12,One Back Task,A,705.0,3.0,3.0,642.166
233,12,One Back Task,U,874.0,3.0,3.0,644.199
234,12,One Back Task,R,1206.0,3.0,3.0,646.2319999999999
235,12,One Back Task,W,734.0,3.0,3.0,648.265
236,12,One Back Task,P,197.0,3.0,3.0,650.2979999999999
237,12,One Back Task,Q,171.0,3.0,3.0,652.331
238,12,One Back Task,C,50.0,3.0,3.0,654.3639999999999
239,12,One Back Task,A,757.0,3.0,3.0,656.3974999999999
240,12,One Back Task,A,183.0,4.0,4.0,658.4305
241,12,One Back Task,L,1013.0,3.0,3.0,660.4635
242,13,Three Back Task,A,0.0,3.0,,677.5115
243,13,Three Back Task,H,0.0,3.0,,679.5775
244,13,Three Back Task,U,0.0,3.0,,681.6439999999999
245,13,Three Back Task,J,208.0,3.0,3.0,683.7105
246,13,Three Back Task,V,0.0,3.0,,685.7434999999999
247,13,Three Back Task,N,176.0,3.0,3.0,687.8100000000001
248,13,Three Back Task,J,962.0,3.0,4.0,689.843
249,13,Three Back Task,V,0.0,4.0,,691.8759999999999
250,13,Three Back Task,N,67.0,4.0,3.0,693.9425
251,13,Three Back Task,U,367.0,3.0,3.0,695.592
252,13,Three Back Task,V,167.0,4.0,4.0,697.542
253,13,Three Back Task,E,282.0,3.0,4.0,699.5749999999999
254,13,Three Back Task,D,135.0,3.0,3.0,701.6080000000001
255,13,Three Back Task,X,643.0,3.0,3.0,703.641
256,13,Three Back Task,Q,772.0,3.0,3.0,705.6745
257,13,Three Back Task,O,234.0,3.0,4.0,707.7074999999999
258,13,Three Back Task,X,478.0,4.0,4.0,709.7405
259,13,Three Back Task,N,334.0,3.0,3.0,711.7734999999999
260,13,Three Back Task,O,306.0,4.0,4.0,713.8065
261,13,Three Back Task,P,464.0,3.0,3.0,715.8394999999999
262,13,Three Back Task,T,731.0,3.0,3.0,717.8559999999999
263,13,Three Back Task,W,917.0,3.0,3.0,719.8559999999999
264,14,Three Back Task,X,0.0,3.0,,736.87
265,14,Three Back Task,K,0.0,3.0,,738.9364999999999
266,14,Three Back Task,O,0.0,3.0,,740.9864999999999
267,14,Three Back Task,X,370.0,4.0,4.0,743.0195
268,14,Three Back Task,K,632.0,4.0,4.0,745.0189999999999
269,14,Three Back Task,J,425.0,3.0,3.0,747.0189999999999
270,14,Three Back Task,M,375.0,3.0,3.0,749.0185
271,14,Three Back Task,G,322.0,3.0,3.0,751.0185
272,14,Three Back Task,Y,673.0,3.0,3.0,753.0179999999999
273,14,Three Back Task,M,1089.0,3.0,4.0,755.0179999999999
274,14,Three Back Task,K,443.0,3.0,4.0,757.0175
275,14,Three Back Task,E,817.0,3.0,3.0,759.0175
276,14,Three Back Task,S,310.0,3.0,3.0,761.0169999999999
277,14,Three Back Task,K,428.0,4.0,4.0,763.0169999999999
278,14,Three Back Task,E,588.0,4.0,4.0,765.0165000000001
279,14,Three Back Task,F,482.0,3.0,3.0,767.0165000000001
280,14,Three Back Task,P,1314.0,3.0,3.0,769.016
281,14,Three Back Task,J,706.0,3.0,3.0,771.016
282,14,Three Back Task,F,374.0,4.0,4.0,773.0154999999999
283,14,Three Back Task,N,651.0,3.0,3.0,775.0154999999999
284,14,Three Back Task,L,243.0,3.0,3.0,777.0485
285,14,Three Back Task,T,513.0,3.0,3.0,779.0814999999999
286,15,One Back Task,V,0.0,3.0,,796.1294999999999
287,15,One Back Task,J,486.0,3.0,3.0,798.1954999999999
288,15,One Back Task,U,37.0,3.0,3.0,800.2620000000001
289,15,One Back Task,J,268.0,3.0,3.0,802.295
290,15,One Back Task,J,190.0,4.0,4.0,804.3279999999999
291,15,One Back Task,J,353.0,4.0,4.0,806.3614999999999
292,15,One Back Task,K,75.0,3.0,3.0,808.3945
293,15,One Back Task,K,366.0,3.0,4.0,810.4274999999999
294,15,One Back Task,F,246.0,3.0,3.0,812.4605
295,15,One Back Task,F,249.0,4.0,4.0,814.4934999999999
296,15,One Back Task,M,333.0,3.0,3.0,816.5265
297,15,One Back Task,B,447.0,3.0,3.0,818.5595
298,15,One Back Task,O,286.0,3.0,3.0,820.5924999999999
299,15,One Back Task,B,299.0,3.0,3.0,822.6259999999999
300,15,One Back Task,W,318.0,3.0,3.0,824.659
301,15,One Back Task,Z,320.0,3.0,3.0,826.6919999999999
302,15,One Back Task,Z,281.0,4.0,4.0,828.725
303,15,One Back Task,Y,950.0,3.0,3.0,830.7579999999999
304,15,One Back Task,Z,0.0,3.0,,832.791
305,15,One Back Task,E,975.0,3.0,3.0,834.8575
306,15,One Back Task,A,461.0,3.0,3.0,836.8904999999999
307,15,One Back Task,A,169.0,4.0,4.0,838.9235
308,16,Three Back Task,J,0.0,3.0,,855.9715
309,16,Three Back Task,O,0.0,3.0,,858.0379999999999
310,16,Three Back Task,X,0.0,3.0,,860.1045
311,16,Three Back Task,V,167.0,3.0,3.0,862.1709999999999
312,16,Three Back Task,X,161.0,3.0,4.0,864.2040000000001
313,16,Three Back Task,Y,326.0,3.0,4.0,866.237
314,16,Three Back Task,G,199.0,3.0,3.0,868.2699999999999
315,16,Three Back Task,A,1270.0,3.0,3.0,870.303
316,16,Three Back Task,C,0.0,3.0,,872.3359999999999
317,16,Three Back Task,G,216.0,4.0,3.0,874.4025
318,16,Three Back Task,O,0.0,4.0,,876.2019999999999
319,16,Three Back Task,L,334.0,3.0,3.0,878.2685
320,16,Three Back Task,H,97.0,3.0,3.0,880.302
321,16,Three Back Task,O,310.0,4.0,4.0,882.3345
322,16,Three Back Task,Y,398.0,3.0,3.0,884.218
323,16,Three Back Task,H,376.0,4.0,4.0,886.2509999999999
324,16,Three Back Task,I,274.0,3.0,3.0,888.2005
325,16,Three Back Task,N,347.0,3.0,3.0,890.2334999999999
326,16,Three Back Task,I,725.0,3.0,4.0,892.2669999999999
327,16,Three Back Task,D,305.0,3.0,3.0,894.3000000000001
328,16,Three Back Task,N,336.0,4.0,3.0,896.333
329,16,Three Back Task,W,1313.0,3.0,3.0,898.3659999999999
330,17,One Back Task,I,0.0,3.0,,915.4139999999999
331,17,One Back Task,T,103.0,3.0,3.0,917.4805
332,17,One Back Task,H,38.0,3.0,3.0,919.5134999999999
333,17,One Back Task,H,16.0,4.0,4.0,921.5465
334,17,One Back Task,Y,499.0,3.0,3.0,923.5794999999999
335,17,One Back Task,G,398.0,3.0,3.0,925.6459999999998
336,17,One Back Task,G,41.0,4.0,4.0,927.629
337,17,One Back Task,G,149.0,4.0,4.0,929.6625
338,17,One Back Task,Y,451.0,3.0,3.0,931.695
339,17,One Back Task,W,128.0,3.0,3.0,933.728
340,17,One Back Task,W,91.0,4.0,4.0,935.7609999999999
341,17,One Back Task,U,90.0,3.0,3.0,937.7944999999999
342,17,One Back Task,A,16.0,3.0,3.0,939.8275
343,17,One Back Task,U,492.0,3.0,3.0,941.8604999999999
344,17,One Back Task,R,53.0,3.0,3.0,943.927
345,17,One Back Task,W,20.0,3.0,3.0,945.9599999999999
346,17,One Back Task,P,288.0,3.0,3.0,947.993
347,17,One Back Task,Q,244.0,3.0,3.0,950.026
348,17,One Back Task,C,219.0,3.0,3.0,952.0595
349,17,One Back Task,A,204.0,3.0,3.0,954.092
350,17,One Back Task,A,161.0,4.0,4.0,956.1255
351,17,One Back Task,L,208.0,3.0,3.0,958.1584999999999
352,1,One Back Task,L,0.0,3.0,,1107.2725
353,1,One Back Task,Q,263.0,3.0,3.0,1109.3384999999998
354,1,One Back Task,U,12.0,3.0,3.0,1111.3719999999998
355,1,One Back Task,O,53.0,3.0,3.0,1113.4049999999997
356,1,One Back Task,U,353.0,3.0,3.0,1115.438
357,1,One Back Task,U,1050.0,4.0,3.0,1117.471
358,1,One Back Task,H,279.0,3.0,3.0,1119.504
359,1,One Back Task,V,43.0,3.0,3.0,1121.5375
360,1,One Back Task,K,200.0,3.0,3.0,1123.5700000000002
361,1,One Back Task,K,212.0,4.0,4.0,1125.6035000000002
362,1,One Back Task,K,279.0,4.0,4.0,1127.6365
363,1,One Back Task,B,180.0,3.0,3.0,1129.6695
364,1,One Back Task,R,224.0,3.0,3.0,1131.7024999999999
365,1,One Back Task,F,108.0,4.0,3.0,1133.7354999999998
366,1,One Back Task,F,496.0,4.0,4.0,1135.7685000000001
367,1,One Back Task,C,13.0,3.0,3.0,1137.835
368,1,One Back Task,G,176.0,3.0,3.0,1139.868
369,1,One Back Task,X,351.0,3.0,3.0,1141.9009999999998
370,1,One Back Task,F,260.0,3.0,3.0,1143.9339999999997
371,1,One Back Task,M,286.0,3.0,3.0,1145.9674999999997
372,1,One Back Task,X,489.0,3.0,3.0,1148.0005
373,1,One Back Task,F,399.0,3.0,3.0,1150.0335
374,2,Three Back Task,Z,0.0,3.0,,1167.0810000000001
375,2,Three Back Task,U,0.0,3.0,,1169.1475
376,2,Three Back Task,F,0.0,3.0,,1171.1974999999998
377,2,Three Back Task,Z,246.0,3.0,4.0,1173.2635
378,2,Three Back Task,B,150.0,3.0,3.0,1175.297
379,2,Three Back Task,L,396.0,3.0,3.0,1177.33
380,2,Three Back Task,K,248.0,3.0,3.0,1179.3629999999998
381,2,Three Back Task,C,301.0,3.0,3.0,1181.3959999999997
382,2,Three Back Task,L,353.0,3.0,4.0,1183.429
383,2,Three Back Task,J,190.0,3.0,3.0,1185.462
384,2,Three Back Task,G,155.0,3.0,3.0,1187.495
385,2,Three Back Task,F,199.0,3.0,4.0,1189.5285
386,2,Three Back Task,J,539.0,4.0,4.0,1191.5614999999998
387,2,Three Back Task,G,1145.0,4.0,4.0,1193.5945000000002
388,2,Three Back Task,H,270.0,3.0,3.0,1195.6275
389,2,Three Back Task,E,221.0,3.0,3.0,1197.6605
390,2,Three Back Task,W,378.0,3.0,3.0,1199.6934999999999
391,2,Three Back Task,N,331.0,3.0,3.0,1201.7264999999998
392,2,Three Back Task,X,598.0,3.0,3.0,1203.7599999999998
393,2,Three Back Task,W,858.0,4.0,4.0,1205.7930000000001
394,2,Three Back Task,N,189.0,4.0,3.0,1207.826
395,2,Three Back Task,X,494.0,4.0,4.0,1209.859
396,3,One Back Task,Y,0.0,3.0,,1226.9070000000002
397,3,One Back Task,E,433.0,3.0,3.0,1228.973
398,3,One Back Task,A,0.0,3.0,,1230.9895000000001
399,3,One Back Task,A,106.0,4.0,4.0,1233.056
400,3,One Back Task,V,321.0,4.0,3.0,1235.089
401,3,One Back Task,X,312.0,4.0,3.0,1237.1219999999998
402,3,One Back Task,X,305.0,4.0,4.0,1239.1549999999997
403,3,One Back Task,S,199.0,3.0,3.0,1241.1884999999997
404,3,One Back Task,G,215.0,3.0,3.0,1243.2215
405,3,One Back Task,P,33.0,3.0,3.0,1245.2545
406,3,One Back Task,Y,211.0,3.0,3.0,1247.2709999999997
407,3,One Back Task,X,623.0,3.0,3.0,1249.304
408,3,One Back Task,P,536.0,3.0,3.0,1251.3204999999998
409,3,One Back Task,U,143.0,3.0,3.0,1253.3200000000002
410,3,One Back Task,V,35.0,3.0,3.0,1255.3365
411,3,One Back Task,A,51.0,3.0,3.0,1257.3359999999998
412,3,One Back Task,A,484.0,4.0,4.0,1259.3359999999998
413,3,One Back Task,G,303.0,3.0,3.0,1261.3690000000001
414,3,One Back Task,L,814.0,3.0,3.0,1263.3690000000001
415,3,One Back Task,W,693.0,3.0,3.0,1265.3849999999998
416,3,One Back Task,B,413.0,3.0,3.0,1267.3849999999998
417,3,One Back Task,I,68.0,3.0,3.0,1269.4015
418,4,Three Back Task,F,0.0,3.0,,1286.399
419,4,Three Back Task,O,0.0,3.0,,1288.4319999999998
420,4,Three Back Task,H,0.0,3.0,,1290.4650000000001
421,4,Three Back Task,W,0.0,3.0,,1292.4985000000001
422,4,Three Back Task,O,493.0,4.0,4.0,1294.5479999999998
423,4,Three Back Task,M,460.0,3.0,3.0,1296.5810000000001
424,4,Three Back Task,L,768.0,3.0,3.0,1298.614
425,4,Three Back Task,L,725.0,3.0,3.0,1300.6475
426,4,Three Back Task,R,777.0,3.0,3.0,1302.6805
427,4,Three Back Task,E,289.0,3.0,4.0,1304.7134999999998
428,4,Three Back Task,L,463.0,4.0,3.0,1306.7464999999997
429,4,Three Back Task,N,241.0,3.0,3.0,1308.7959999999998
430,4,Three Back Task,J,269.0,3.0,3.0,1310.8290000000002
431,4,Three Back Task,M,268.0,3.0,4.0,1312.8625000000002
432,4,Three Back Task,Y,238.0,3.0,3.0,1314.8955
433,4,Three Back Task,U,299.0,3.0,3.0,1316.9285
434,4,Three Back Task,S,261.0,3.0,3.0,1318.9615
435,4,Three Back Task,Y,261.0,4.0,3.0,1320.995
436,4,Three Back Task,M,217.0,3.0,4.0,1323.0275000000001
437,4,Three Back Task,S,1426.0,4.0,3.0,1325.0610000000001
438,4,Three Back Task,Y,806.0,4.0,4.0,1327.094
439,4,Three Back Task,N,438.0,3.0,4.0,1329.127
440,5,One Back Task,A,0.0,3.0,,1346.1745
441,5,One Back Task,A,92.0,4.0,4.0,1348.241
442,5,One Back Task,D,257.0,3.0,3.0,1350.274
443,5,One Back Task,M,88.0,3.0,3.0,1352.3069999999998
444,5,One Back Task,X,259.0,3.0,3.0,1354.3404999999998
445,5,One Back Task,H,147.0,3.0,3.0,1356.3735000000001
446,5,One Back Task,U,0.0,3.0,,1358.4065
