,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,time_sec
436,4,Three Back Task,M,83.0,3.0,3.0,1316.328
437,4,Three Back Task,S,228.0,4.0,4.0,1318.344
438,4,Three Back Task,Y,180.0,4.0,4.0,1320.3775
439,4,Three Back Task,N,94.0,3.0,4.0,1322.377
440,5,One Back Task,A,0.0,3.0,,1339.375
441,5,One Back Task,A,445.0,4.0,4.0,1341.408
442,5,One Back Task,D,394.0,3.0,3.0,1343.4245
443,5,One Back Task,M,305.0,3.0,3.0,1345.424
444,5,One Back Task,X,440.0,3.0,3.0,1347.324
445,5,One Back Task,H,359.0,3.0,3.0,1349.357
446,5,One Back Task,U,0.0,3.0,,1351.3065000000001
447,5,One Back Task,G,344.0,3.0,3.0,1353.4065
448,5,One Back Task,G,451.0,4.0,4.0,1355.3395
449,5,One Back Task,G,436.0,4.0,4.0,1357.3895000000002
450,5,One Back Task,C,145.0,3.0,3.0,1359.4054999999998
451,5,One Back Task,W,296.0,3.0,3.0,1361.4385000000002
452,5,One Back Task,Y,348.0,3.0,3.0,1363.3220000000001
453,5,One Back Task,Y,0.0,4.0,,1365.255
454,5,One Back Task,N,146.0,3.0,3.0,1367.3215
455,5,One Back Task,N,411.0,4.0,3.0,1369.3545
456,5,One Back Task,X,68.0,3.0,3.0,1371.3205000000003
457,5,One Back Task,M,387.0,3.0,3.0,1373.3535000000002
458,5,One Back Task,X,462.0,3.0,3.0,1375.3205000000003
459,5,One Back Task,A,364.0,3.0,3.0,1377.37
460,5,One Back Task,D,333.0,3.0,3.0,1379.3195
461,5,One Back Task,'T',0.0,3.0,,1381.3029999999999
462,6,Three Back Task,V,0.0,3.0,,1398.402
463,6,Three Back Task,D,0.0,3.0,,1400.601
464,6,Three Back Task,K,0.0,3.0,,1402.8165
465,6,Three Back Task,D,172.0,3.0,3.0,1404.9500000000003
466,6,Three Back Task,Z,238.0,3.0,3.0,1407.0505000000003
467,6,Three Back Task,J,476.0,3.0,3.0,1409.149
468,6,Three Back Task,G,606.0,3.0,3.0,1411.2490000000003
469,6,Three Back Task,Z,231.0,4.0,4.0,1413.3160000000003
470,6,Three Back Task,J,215.0,4.0,4.0,1415.382
471,6,Three Back Task,Q,235.0,3.0,3.0,1417.4650000000001
472,6,Three Back Task,B,88.0,3.0,3.0,1419.5480000000002
473,6,Three Back Task,Z,290.0,3.0,4.0,1421.6309999999999
474,6,Three Back Task,Q,405.0,4.0,4.0,1423.6975000000002
475,6,Three Back Task,B,113.0,4.0,4.0,1425.7815
476,6,Three Back Task,B,194.0,3.0,3.0,1427.8809999999999
477,6,Three Back Task,E,1327.0,3.0,4.0,1429.9465
478,6,Three Back Task,G,0.0,3.0,,1432.0135
479,6,Three Back Task,B,46.0,4.0,4.0,1434.1460000000002
480,6,Three Back Task,X,82.0,3.0,3.0,1436.23
481,6,Three Back Task,U,101.0,3.0,3.0,1438.3135000000002
482,6,Three Back Task,J,858.0,3.0,4.0,1440.395
483,6,Three Back Task,V,304.0,3.0,3.0,1442.4615
484,7,One Back Task,A,0.0,3.0,,1459.5430000000001
485,7,One Back Task,W,165.0,3.0,3.0,1461.6435000000001
486,7,One Back Task,X,438.0,3.0,3.0,1463.71
487,7,One Back Task,M,0.0,3.0,,1465.8250000000003
488,7,One Back Task,F,0.0,3.0,,1468.0590000000002
489,7,One Back Task,S,364.0,3.0,3.0,1470.226
490,7,One Back Task,E,462.0,3.0,3.0,1472.2745
491,7,One Back Task,E,367.0,4.0,4.0,1474.391
492,7,One Back Task,U,240.0,3.0,3.0,1476.4250000000002
493,7,One Back Task,Y,0.0,3.0,,1478.4900000000002
494,7,One Back Task,Y,474.0,4.0,4.0,1480.6245
495,7,One Back Task,Y,23.0,4.0,4.0,1482.8075
496,7,One Back Task,V,249.0,3.0,3.0,1484.8745
497,7,One Back Task,A,454.0,3.0,3.0,1486.94
498,7,One Back Task,A,0.0,4.0,,1489.04
499,7,One Back Task,G,110.0,3.0,3.0,1491.1885000000002
500,7,One Back Task,S,5.0,3.0,3.0,1493.2385
501,7,One Back Task,F,406.0,3.0,3.0,1495.3215
502,7,One Back Task,I,487.0,3.0,3.0,1497.371
503,7,One Back Task,B,0.0,3.0,,1499.522
504,7,One Back Task,B,431.0,4.0,4.0,1501.6705000000002
505,7,One Back Task,T,256.0,3.0,3.0,1503.757
506,8,Three Back Task,T,0.0,3.0,,1520.8365
507,8,Three Back Task,R,0.0,3.0,,1522.9520000000002
508,8,Three Back Task,A,0.0,3.0,,1525.0684999999999
509,8,Three Back Task,M,39.0,3.0,3.0,1527.201
510,8,Three Back Task,Z,418.0,3.0,3.0,1529.2849999999999
511,8,Three Back Task,C,333.0,3.0,3.0,1531.3519999999999
512,8,Three Back Task,M,508.0,3.0,4.0,1533.4
513,8,Three Back Task,O,169.0,3.0,3.0,1535.451
514,8,Three Back Task,P,626.0,3.0,3.0,1537.5165000000002
515,8,Three Back Task,M,209.0,4.0,4.0,1539.5660000000003
516,8,Three Back Task,O,138.0,4.0,4.0,1541.5990000000002
517,8,Three Back Task,O,265.0,3.0,3.0,1543.6485000000002
518,8,Three Back Task,B,121.0,3.0,3.0,1545.6995000000002
519,8,Three Back Task,H,727.0,3.0,3.0,1547.7490000000003
520,8,Three Back Task,Z,479.0,4.0,3.0,1549.7984999999999
521,8,Three Back Task,Q,235.0,3.0,3.0,1551.8474999999999
522,8,Three Back Task,Y,909.0,3.0,3.0,1553.8980000000001
523,8,Three Back Task,Z,425.0,4.0,4.0,1555.9645
524,8,Three Back Task,M,497.0,3.0,3.0,1558.0315
525,8,Three Back Task,R,439.0,3.0,3.0,1560.1640000000002
526,8,Three Back Task,P,0.0,3.0,,1562.246
527,8,Three Back Task,M,238.0,4.0,3.0,1564.3795
528,10,One Back Task,J,0.0,3.0,,1596.5260000000003
529,10,One Back Task,J,464.0,4.0,4.0,1598.6585
530,10,One Back Task,N,60.0,3.0,3.0,1600.7925
531,10,One Back Task,S,396.0,3.0,3.0,1602.8575
532,10,One Back Task,N,449.0,3.0,3.0,1604.942
533,10,One Back Task,N,424.0,4.0,4.0,1607.1245
534,10,One Back Task,R,405.0,3.0,3.0,1609.225
535,10,One Back Task,R,486.0,4.0,4.0,1611.3255
536,10,One Back Task,I,384.0,3.0,3.0,1613.4900000000002
537,10,One Back Task,V,353.0,3.0,3.0,1615.5735
538,10,One Back Task,R,64.0,3.0,3.0,1617.6055000000001
539,10,One Back Task,P,0.0,3.0,,1619.6895
540,10,One Back Task,A,385.0,3.0,3.0,1621.8225000000002
541,10,One Back Task,C,395.0,3.0,3.0,1623.873
542,10,One Back Task,V,346.0,4.0,3.0,1626.0055000000002
543,10,One Back Task,V,483.0,4.0,4.0,1628.0885000000003
544,10,One Back Task,I,0.0,3.0,,1630.2705
545,10,One Back Task,L,0.0,3.0,,1632.455
546,10,One Back Task,U,480.0,3.0,3.0,1634.6215000000002
547,10,One Back Task,D,28.0,3.0,3.0,1636.7195000000002
548,10,One Back Task,P,386.0,3.0,3.0,1638.7530000000002
549,10,One Back Task,Y,427.0,3.0,3.0,1640.719
550,11,Three Back Task,C,0.0,3.0,,1657.8020000000001
551,11,Three Back Task,B,0.0,3.0,,1659.9500000000003
552,11,Three Back Task,Q,0.0,3.0,,1662.1165
553,11,Three Back Task,Z,457.0,3.0,3.0,1664.283
554,11,Three Back Task,J,0.0,3.0,,1666.4165000000003
555,11,Three Back Task,Q,350.0,4.0,4.0,1668.5990000000002
556,11,Three Back Task,B,128.0,3.0,3.0,1670.683
557,11,Three Back Task,F,110.0,3.0,3.0,1672.7665000000002
558,11,Three Back Task,B,1061.0,3.0,3.0,1674.8315000000002
559,11,Three Back Task,M,523.0,3.0,4.0,1676.9315000000001
560,11,Three Back Task,D,404.0,3.0,3.0,1678.9990000000003
561,11,Three Back Task,Z,48.0,3.0,3.0,1681.0655000000002
562,11,Three Back Task,L,392.0,3.0,3.0,1683.147
563,11,Three Back Task,O,918.0,3.0,4.0,1685.2305000000001
564,11,Three Back Task,S,290.0,3.0,3.0,1687.2984999999999
565,11,Three Back Task,A,752.0,3.0,3.0,1689.3635
566,11,Three Back Task,O,126.0,4.0,4.0,1691.431
567,11,Three Back Task,Y,482.0,3.0,3.0,1693.5125000000003
568,11,Three Back Task,A,282.0,4.0,4.0,1695.6795000000002
569,11,Three Back Task,U,503.0,3.0,3.0,1697.7625000000003
570,11,Three Back Task,Y,321.0,4.0,4.0,1699.8455
571,11,Three Back Task,A,489.0,4.0,4.0,1701.9279999999999
572,12,Three Back Task,W,0.0,3.0,,1719.0594999999998
573,12,Three Back Task,Y,0.0,3.0,,1721.2269999999999
574,12,Three Back Task,E,0.0,3.0,,1723.3764999999999
575,12,Three Back Task,S,10.0,3.0,3.0,1725.542
576,12,Three Back Task,Y,251.0,4.0,4.0,1727.625
577,12,Three Back Task,E,32.0,4.0,4.0,1729.6930000000002
578,12,Three Back Task,G,431.0,3.0,3.0,1731.741
579,12,Three Back Task,Q,1144.0,3.0,3.0,1733.8085
580,12,Three Back Task,V,105.0,3.0,3.0,1735.8740000000003
581,12,Three Back Task,W,259.0,3.0,3.0,1737.9575
582,12,Three Back Task,K,1159.0,3.0,3.0,1740.0075000000002
583,12,Three Back Task,D,713.0,3.0,4.0,1742.0729999999999
584,12,Three Back Task,C,479.0,3.0,4.0,1744.1399999999999
585,12,Three Back Task,U,153.0,3.0,3.0,1746.2065000000002
586,12,Three Back Task,V,390.0,3.0,3.0,1748.2555000000002
587,12,Three Back Task,A,317.0,3.0,4.0,1750.3229999999999
588,12,Three Back Task,U,331.0,4.0,4.0,1752.406
589,12,Three Back Task,X,363.0,3.0,3.0,1754.489
590,12,Three Back Task,A,480.0,4.0,3.0,1756.5720000000001
591,12,Three Back Task,U,32.0,3.0,4.0,1758.772
592,12,Three Back Task,X,243.0,4.0,4.0,1760.8380000000002
593,12,Three Back Task,M,206.0,3.0,3.0,1762.8875000000003
594,13,One Back Task,K,0.0,3.0,,1780.0025
595,13,One Back Task,B,76.0,3.0,3.0,1782.1680000000001
596,13,One Back Task,U,480.0,3.0,3.0,1784.219
597,13,One Back Task,Q,302.0,3.0,3.0,1786.4010000000003
598,13,One Back Task,N,295.0,3.0,3.0,1788.368
599,13,One Back Task,O,6.0,3.0,3.0,1790.335
600,13,One Back Task,I,348.0,3.0,3.0,1792.4010000000003
601,13,One Back Task,T,372.0,3.0,3.0,1794.4160000000002
602,13,One Back Task,W,356.0,3.0,3.0,1796.4340000000002
603,13,One Back Task,I,292.0,4.0,3.0,1798.484
604,13,One Back Task,I,53.0,4.0,4.0,1800.4155
605,13,One Back Task,U,475.0,3.0,3.0,1802.4650000000001
606,13,One Back Task,B,385.0,3.0,3.0,1804.5995000000003
607,13,One Back Task,K,403.0,3.0,3.0,1806.6644999999999
608,13,One Back Task,Z,2.0,3.0,3.0,1808.748
609,13,One Back Task,I,332.0,3.0,3.0,1810.7804999999998
610,13,One Back Task,I,433.0,4.0,3.0,1812.7820000000002
611,13,One Back Task,W,236.0,3.0,3.0,1814.7980000000002
612,13,One Back Task,W,21.0,4.0,4.0,1816.8630000000003
613,13,One Back Task,N,494.0,3.0,3.0,1818.8965000000003
614,13,One Back Task,N,82.0,4.0,4.0,1820.9305
615,13,One Back Task,T,40.0,3.0,4.0,1822.9965000000002
616,14,Three Back Task,O,0.0,3.0,,1840.0445
617,14,Three Back Task,E,0.0,3.0,,1842.194
618,14,Three Back Task,X,0.0,3.0,,1844.344
619,14,Three Back Task,M,485.0,3.0,3.0,1846.4935
620,14,Three Back Task,I,177.0,3.0,3.0,1848.6109999999999
621,14,Three Back Task,P,761.0,3.0,3.0,1850.643
622,14,Three Back Task,M,382.0,4.0,4.0,1852.6934999999999
623,14,Three Back Task,U,596.0,3.0,3.0,1854.7425000000003
624,14,Three Back Task,D,367.0,3.0,3.0,1856.792
625,14,Three Back Task,F,221.0,3.0,3.0,1858.8245000000002
626,14,Three Back Task,S,0.0,3.0,,1860.891
627,14,Three Back Task,D,151.0,4.0,4.0,1863.109
628,14,Three Back Task,R,433.0,3.0,3.0,1865.208
629,14,Three Back Task,Q,315.0,3.0,4.0,1867.3250000000003
630,14,Three Back Task,F,51.0,3.0,3.0,1869.4245
631,14,Three Back Task,A,650.0,3.0,4.0,1871.5405
632,14,Three Back Task,X,806.0,3.0,4.0,1873.6405
633,14,Three Back Task,F,36.0,3.0,4.0,1875.7404999999999
634,14,Three Back Task,A,312.0,4.0,4.0,1877.8564999999999
635,14,Three Back Task,X,225.0,4.0,4.0,1879.9395
636,14,Three Back Task,Y,564.0,3.0,4.0,1882.0394999999999
637,14,Three Back Task,A,61.0,4.0,4.0,1884.1390000000001
638,15,One Back Task,F,0.0,3.0,,1901.254
639,15,One Back Task,F,461.0,4.0,4.0,1903.4865
640,15,One Back Task,F,187.0,4.0,4.0,1905.6695
641,15,One Back Task,N,15.0,3.0,3.0,1907.77
642,15,One Back Task,V,365.0,3.0,3.0,1909.8705
643,15,One Back Task,J,412.0,3.0,3.0,1911.9524999999999
644,15,One Back Task,O,349.0,3.0,3.0,1914.0855000000001
645,15,One Back Task,S,445.0,3.0,3.0,1916.0684999999999
646,15,One Back Task,F,291.0,3.0,3.0,1918.2175000000002
647,15,One Back Task,A,355.0,3.0,3.0,1920.201
648,15,One Back Task,A,429.0,4.0,4.0,1922.2675
649,15,One Back Task,N,89.0,3.0,3.0,1924.4005000000002
650,15,One Back Task,O,0.0,3.0,,1926.5005
651,15,One Back Task,A,149.0,3.0,3.0,1928.6995000000002
652,15,One Back Task,X,417.0,3.0,3.0,1930.7820000000002
653,15,One Back Task,U,369.0,3.0,3.0,1932.8670000000002
654,15,One Back Task,U,168.0,4.0,4.0,1934.9165000000003
655,15,One Back Task,D,344.0,3.0,3.0,1936.9990000000003
656,15,One Back Task,D,470.0,4.0,3.0,1939.0155
657,15,One Back Task,J,178.0,3.0,3.0,1941.0805
658,15,One Back Task,Q,33.0,3.0,3.0,1943.1805
659,15,One Back Task,Y,0.0,3.0,,1945.2465000000002
660,16,Three Back Task,J,0.0,2.0,,1962.3775
661,16,Three Back Task,H,0.0,2.0,,1964.5439999999999
662,16,Three Back Task,G,0.0,2.0,,1966.694
663,16,Three Back Task,A,0.0,2.0,,1968.8450000000003
664,16,Three Back Task,B,45.0,2.0,3.0,1970.9945000000002
665,16,Three Back Task,B,179.0,1.0,4.0,1973.0439999999999
666,16,Three Back Task,C,0.0,2.0,,1975.0935
667,16,Three Back Task,J,150.0,2.0,3.0,1977.226
668,16,Three Back Task,H,129.0,2.0,3.0,1978.9935
669,16,Three Back Task,G,780.0,2.0,3.0,1981.0594999999998
670,16,Three Back Task,G,192.0,1.0,4.0,1983.159
671,16,Three Back Task,H,425.0,2.0,4.0,1985.2415
672,16,Three Back Task,J,149.0,2.0,3.0,1987.3265000000001
673,16,Three Back Task,A,85.0,2.0,3.0,1989.3915000000002
674,16,Three Back Task,J,683.0,2.0,4.0,1991.4740000000002
675,16,Three Back Task,J,1090.0,1.0,3.0,1993.5415000000003
676,16,Three Back Task,G,299.0,2.0,4.0,1995.625
677,16,Three Back Task,H,422.0,2.0,4.0,1997.6905000000002
678,16,Three Back Task,H,237.0,1.0,3.0,1999.7565
679,16,Three Back Task,I,330.0,2.0,3.0,2001.656
680,16,Three Back Task,I,326.0,1.0,3.0,2003.6565
681,16,Three Back Task,A,310.0,2.0,3.0,2005.6405
682,17,One Back Task,B,0.0,3.0,,2022.77
683,17,One Back Task,B,141.0,4.0,4.0,2024.9375
684,17,One Back Task,U,209.0,3.0,3.0,2027.004
685,17,One Back Task,F,279.0,3.0,3.0,2029.069
686,17,One Back Task,F,408.0,4.0,4.0,2030.987
687,17,One Back Task,T,331.0,3.0,3.0,2033.0190000000002
688,17,One Back Task,T,455.0,4.0,4.0,2035.036
689,17,One Back Task,O,376.0,3.0,3.0,2037.1689999999999
690,17,One Back Task,R,316.0,3.0,3.0,2039.2350000000001
691,17,One Back Task,Q,467.0,3.0,3.0,2041.252
692,17,One Back Task,X,321.0,3.0,3.0,2043.4015
693,17,One Back Task,X,373.0,4.0,4.0,2045.4180000000001
694,17,One Back Task,R,11.0,3.0,3.0,2047.4505
695,17,One Back Task,S,442.0,3.0,3.0,2049.5165
696,17,One Back Task,S,0.0,4.0,,2051.6165
697,17,One Back Task,L,120.0,3.0,3.0,2053.784
698,17,One Back Task,Q,1.0,3.0,3.0,2055.866
699,17,One Back Task,R,153.0,3.0,3.0,2057.9155
700,17,One Back Task,B,432.0,3.0,3.0,2059.965
701,17,One Back Task,F,356.0,3.0,3.0,2062.0660000000003
702,17,One Back Task,E,435.0,3.0,3.0,2064.148
703,17,One Back Task,'Y',0.0,3.0,,2066.1975
