,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,time_sec
453,5,One Back Task,Y,408.0,4.0,4.0,1378.9385
454,5,One Back Task,N,485.0,3.0,3.0,1381.0215
455,5,One Back Task,N,451.0,4.0,3.0,1383.103
456,5,One Back Task,X,847.0,3.0,3.0,1385.1885
457,5,One Back Task,M,488.0,3.0,3.0,1387.2535
458,5,One Back Task,X,695.0,3.0,3.0,1389.337
459,5,One Back Task,A,840.0,3.0,4.0,1391.4195
460,5,One Back Task,D,600.0,3.0,3.0,1393.4685
461,5,One Back Task,'T',0.0,3.0,,1395.5185
462,6,Three Back Task,V,0.0,3.0,,1412.6335
463,6,Three Back Task,D,0.0,3.0,,1414.767
464,6,Three Back Task,K,0.0,3.0,,1416.8995
465,6,Three Back Task,D,689.0,3.0,3.0,1419.033
466,6,Three Back Task,Z,914.0,3.0,3.0,1421.0995
467,6,Three Back Task,J,610.0,3.0,3.0,1423.166
468,6,Three Back Task,G,625.0,3.0,3.0,1425.2649999999999
469,6,Three Back Task,Z,344.0,4.0,4.0,1427.3319999999999
470,6,Three Back Task,J,588.0,4.0,4.0,1429.398
471,6,Three Back Task,Q,348.0,3.0,3.0,1431.481
472,6,Three Back Task,B,551.0,3.0,3.0,1433.5475
473,6,Three Back Task,Z,385.0,3.0,4.0,1435.5964999999999
474,6,Three Back Task,Q,760.0,4.0,3.0,1437.6634999999999
475,6,Three Back Task,B,318.0,4.0,4.0,1439.729
476,6,Three Back Task,B,505.0,3.0,3.0,1441.797
477,6,Three Back Task,E,624.0,3.0,3.0,1443.8799999999999
478,6,Three Back Task,G,514.0,3.0,3.0,1445.9465
479,6,Three Back Task,B,276.0,4.0,4.0,1448.0285
480,6,Three Back Task,X,138.0,3.0,3.0,1450.0955
481,6,Three Back Task,U,750.0,3.0,3.0,1452.195
482,6,Three Back Task,J,335.0,3.0,3.0,1454.278
483,6,Three Back Task,V,449.0,3.0,3.0,1456.345
484,7,One Back Task,A,0.0,3.0,,1473.443
485,7,One Back Task,W,325.0,3.0,3.0,1475.6254999999999
486,7,One Back Task,X,190.0,3.0,3.0,1477.7255
487,7,One Back Task,M,468.0,3.0,3.0,1479.792
488,7,One Back Task,F,406.0,3.0,3.0,1481.8915
489,7,One Back Task,S,76.0,3.0,3.0,1483.958
490,7,One Back Task,E,205.0,3.0,3.0,1486.058
491,7,One Back Task,E,522.0,4.0,3.0,1488.107
492,7,One Back Task,U,252.0,3.0,3.0,1490.157
493,7,One Back Task,Y,251.0,3.0,3.0,1492.24
494,7,One Back Task,Y,261.0,4.0,4.0,1494.339
495,7,One Back Task,Y,278.0,4.0,4.0,1496.4065
496,7,One Back Task,V,95.0,3.0,3.0,1498.4714999999999
497,7,One Back Task,A,104.0,3.0,3.0,1500.522
498,7,One Back Task,A,144.0,4.0,4.0,1502.6215
499,7,One Back Task,G,399.0,3.0,3.0,1504.705
500,7,One Back Task,S,162.0,3.0,3.0,1506.7715
501,7,One Back Task,F,108.0,3.0,3.0,1508.854
502,7,One Back Task,I,34.0,3.0,3.0,1510.9375
503,7,One Back Task,B,106.0,3.0,3.0,1513.037
504,7,One Back Task,B,164.0,4.0,4.0,1515.1035
505,7,One Back Task,T,169.0,3.0,3.0,1517.1695
506,8,Three Back Task,T,0.0,3.0,,1534.268
507,8,Three Back Task,R,0.0,3.0,,1536.3845
508,8,Three Back Task,A,0.0,3.0,,1538.5165
509,8,Three Back Task,M,42.0,3.0,3.0,1540.6505
510,8,Three Back Task,Z,583.0,3.0,3.0,1542.716
511,8,Three Back Task,C,416.0,3.0,3.0,1544.7655
512,8,Three Back Task,M,163.0,3.0,4.0,1546.8335000000002
513,8,Three Back Task,O,376.0,3.0,3.0,1548.8815
514,8,Three Back Task,P,493.0,3.0,3.0,1550.9144999999999
515,8,Three Back Task,M,184.0,4.0,4.0,1552.9485
516,8,Three Back Task,O,342.0,4.0,4.0,1555.0144999999998
517,8,Three Back Task,O,323.0,3.0,3.0,1557.0810000000001
518,8,Three Back Task,B,562.0,3.0,3.0,1559.1309999999999
519,8,Three Back Task,H,447.0,3.0,3.0,1561.181
520,8,Three Back Task,Z,357.0,4.0,3.0,1563.2465000000002
521,8,Three Back Task,Q,283.0,3.0,3.0,1565.297
522,8,Three Back Task,Y,332.0,3.0,3.0,1567.3474999999999
523,8,Three Back Task,Z,247.0,4.0,4.0,1569.3964999999998
524,8,Three Back Task,M,1419.0,3.0,3.0,1571.462
525,8,Three Back Task,R,448.0,3.0,3.0,1573.5115
526,8,Three Back Task,P,194.0,3.0,3.0,1575.5465
527,8,Three Back Task,M,275.0,4.0,4.0,1577.5785
528,10,One Back Task,J,0.0,3.0,,1609.6235000000001
529,10,One Back Task,J,330.0,4.0,4.0,1611.6399999999999
530,10,One Back Task,N,476.0,3.0,3.0,1613.6394999999998
531,10,One Back Task,S,198.0,3.0,3.0,1615.6394999999998
532,10,One Back Task,N,405.0,3.0,3.0,1617.6390000000001
533,10,One Back Task,N,157.0,4.0,4.0,1619.6390000000001
534,10,One Back Task,R,145.0,3.0,3.0,1621.6385
535,10,One Back Task,R,84.0,4.0,4.0,1623.6385
536,10,One Back Task,I,263.0,3.0,3.0,1625.638
537,10,One Back Task,V,251.0,3.0,3.0,1627.638
538,10,One Back Task,R,656.0,3.0,3.0,1629.6374999999998
539,10,One Back Task,P,257.0,3.0,3.0,1631.6374999999998
540,10,One Back Task,A,287.0,3.0,3.0,1633.6370000000002
541,10,One Back Task,C,174.0,3.0,3.0,1635.6370000000002
542,10,One Back Task,V,269.0,4.0,3.0,1637.6365
543,10,One Back Task,V,174.0,4.0,4.0,1639.6875
544,10,One Back Task,I,10.0,3.0,3.0,1641.7530000000002
545,10,One Back Task,L,94.0,3.0,3.0,1643.8359999999998
546,10,One Back Task,U,365.0,3.0,3.0,1645.9205000000002
547,10,One Back Task,D,105.0,3.0,3.0,1647.989
548,10,One Back Task,P,119.0,3.0,3.0,1650.0684999999999
549,10,One Back Task,Y,43.0,3.0,3.0,1652.1014999999998
550,11,Three Back Task,C,0.0,3.0,,1669.1844999999998
551,11,Three Back Task,B,0.0,3.0,,1671.232
552,11,Three Back Task,Q,0.0,3.0,,1673.2820000000002
553,11,Three Back Task,Z,325.0,3.0,3.0,1675.3314999999998
554,11,Three Back Task,J,225.0,3.0,3.0,1677.3645000000001
555,11,Three Back Task,Q,398.0,4.0,4.0,1679.3980000000001
556,11,Three Back Task,B,1091.0,3.0,3.0,1681.431
557,11,Three Back Task,F,673.0,3.0,3.0,1683.464
558,11,Three Back Task,B,834.0,3.0,4.0,1685.4969999999998
559,11,Three Back Task,M,237.0,3.0,3.0,1687.5300000000002
560,11,Three Back Task,D,483.0,3.0,3.0,1689.5634999999997
561,11,Three Back Task,Z,826.0,3.0,4.0,1691.6295
562,11,Three Back Task,L,407.0,3.0,3.0,1693.714
563,11,Three Back Task,O,139.0,3.0,3.0,1695.779
564,11,Three Back Task,S,390.0,3.0,3.0,1697.8474999999999
565,11,Three Back Task,A,597.0,3.0,4.0,1699.8960000000002
566,11,Three Back Task,O,186.0,4.0,3.0,1701.9634999999998
567,11,Three Back Task,Y,643.0,3.0,3.0,1704.029
568,11,Three Back Task,A,307.0,4.0,4.0,1706.1125000000002
569,11,Three Back Task,U,213.0,3.0,3.0,1708.212
570,11,Three Back Task,Y,377.0,4.0,4.0,1710.2785
571,11,Three Back Task,A,241.0,4.0,4.0,1712.3445000000002
572,12,Three Back Task,W,0.0,3.0,,1729.458
573,12,Three Back Task,Y,0.0,3.0,,1731.6255
574,12,Three Back Task,E,0.0,3.0,,1733.8075
575,12,Three Back Task,S,175.0,3.0,3.0,1735.9589999999998
576,12,Three Back Task,Y,290.0,4.0,4.0,1738.042
577,12,Three Back Task,E,530.0,4.0,4.0,1740.1245
578,12,Three Back Task,G,310.0,3.0,3.0,1742.19
579,12,Three Back Task,Q,241.0,3.0,3.0,1744.2579999999998
580,12,Three Back Task,V,117.0,3.0,3.0,1746.3224999999998
581,12,Three Back Task,W,122.0,3.0,3.0,1748.3890000000001
582,12,Three Back Task,K,297.0,3.0,3.0,1750.4564999999998
583,12,Three Back Task,D,306.0,3.0,3.0,1752.522
584,12,Three Back Task,C,580.0,3.0,3.0,1754.589
585,12,Three Back Task,U,385.0,3.0,3.0,1756.656
586,12,Three Back Task,V,675.0,3.0,4.0,1758.721
587,12,Three Back Task,A,203.0,3.0,3.0,1760.7875
588,12,Three Back Task,U,311.0,4.0,3.0,1762.8384999999998
589,12,Three Back Task,X,515.0,3.0,3.0,1764.9045
590,12,Three Back Task,A,320.0,4.0,4.0,1766.9544999999998
591,12,Three Back Task,U,724.0,3.0,4.0,1769.0205
592,12,Three Back Task,X,547.0,4.0,4.0,1771.0524999999998
593,12,Three Back Task,M,638.0,3.0,3.0,1773.0855000000001
594,13,One Back Task,K,0.0,3.0,,1790.1515
595,13,One Back Task,B,230.0,3.0,3.0,1792.2849999999999
596,13,One Back Task,U,447.0,3.0,3.0,1794.3339999999998
597,13,One Back Task,Q,325.0,3.0,3.0,1796.3835
598,13,One Back Task,N,10.0,3.0,3.0,1798.4160000000002
599,13,One Back Task,O,460.0,3.0,3.0,1800.4654999999998
600,13,One Back Task,I,192.0,3.0,3.0,1802.533
601,13,One Back Task,T,168.0,3.0,3.0,1804.583
602,13,One Back Task,W,36.0,3.0,3.0,1806.649
603,13,One Back Task,I,296.0,4.0,3.0,1808.699
604,13,One Back Task,I,81.0,4.0,4.0,1810.7655
605,13,One Back Task,U,282.0,3.0,3.0,1812.8325
606,13,One Back Task,B,271.0,3.0,3.0,1814.8984999999998
607,13,One Back Task,K,20.0,3.0,3.0,1816.9299999999998
608,13,One Back Task,Z,105.0,3.0,3.0,1818.9630000000002
609,13,One Back Task,I,236.0,3.0,3.0,1821.0144999999998
610,13,One Back Task,I,203.0,4.0,4.0,1823.063
611,13,One Back Task,W,129.0,3.0,3.0,1825.13
612,13,One Back Task,W,84.0,4.0,4.0,1827.2130000000002
613,13,One Back Task,N,36.0,3.0,3.0,1829.2965
614,13,One Back Task,N,112.0,4.0,4.0,1831.3625000000002
615,13,One Back Task,T,332.0,3.0,3.0,1833.429
616,14,Three Back Task,O,0.0,3.0,,1850.5430000000001
617,14,Three Back Task,E,0.0,3.0,,1852.6765
618,14,Three Back Task,X,0.0,3.0,,1854.8255
619,14,Three Back Task,M,48.0,3.0,3.0,1856.942
620,14,Three Back Task,I,218.0,3.0,3.0,1858.9915
621,14,Three Back Task,P,116.0,3.0,3.0,1861.0590000000002
622,14,Three Back Task,M,162.0,4.0,4.0,1863.0904999999998
623,14,Three Back Task,U,589.0,3.0,3.0,1865.1585
624,14,Three Back Task,D,269.0,3.0,3.0,1867.2105000000001
625,14,Three Back Task,F,305.0,3.0,3.0,1869.2565
626,14,Three Back Task,S,157.0,3.0,3.0,1871.3229999999999
627,14,Three Back Task,D,110.0,4.0,4.0,1873.375
628,14,Three Back Task,R,329.0,3.0,3.0,1875.406
629,14,Three Back Task,Q,114.0,3.0,3.0,1877.4555
630,14,Three Back Task,F,298.0,3.0,4.0,1879.5230000000001
631,14,Three Back Task,A,262.0,3.0,3.0,1881.589
632,14,Three Back Task,X,607.0,3.0,3.0,1883.623
633,14,Three Back Task,F,284.0,3.0,4.0,1885.6554999999998
634,14,Three Back Task,A,654.0,4.0,4.0,1887.7044999999998
635,14,Three Back Task,X,340.0,4.0,4.0,1889.7375000000002
636,14,Three Back Task,Y,153.0,3.0,3.0,1891.7869999999998
637,14,Three Back Task,A,329.0,4.0,4.0,1893.8215
638,15,One Back Task,F,0.0,3.0,,1910.9015
639,15,One Back Task,F,7.0,4.0,4.0,1913.036
640,15,One Back Task,F,0.0,4.0,,1915.1185
641,15,One Back Task,N,148.0,3.0,3.0,1917.284
642,15,One Back Task,V,192.0,3.0,3.0,1919.3519999999999
643,15,One Back Task,J,22.0,3.0,3.0,1921.4175
644,15,One Back Task,O,426.0,3.0,3.0,1923.4834999999998
645,15,One Back Task,S,270.0,3.0,3.0,1925.6174999999998
646,15,One Back Task,F,218.0,3.0,3.0,1927.7154999999998
647,15,One Back Task,A,82.0,3.0,3.0,1929.784
648,15,One Back Task,A,403.0,4.0,3.0,1931.8505
649,15,One Back Task,N,279.0,3.0,3.0,1933.915
650,15,One Back Task,O,281.0,3.0,3.0,1935.9825
651,15,One Back Task,A,353.0,3.0,3.0,1938.0484999999999
652,15,One Back Task,X,78.0,3.0,3.0,1940.1304999999998
653,15,One Back Task,U,96.0,3.0,3.0,1942.216
654,15,One Back Task,U,18.0,4.0,4.0,1944.2975000000001
655,15,One Back Task,D,25.0,3.0,3.0,1946.364
656,15,One Back Task,D,46.0,4.0,4.0,1948.4305
657,15,One Back Task,J,692.0,3.0,3.0,1950.5300000000002
658,15,One Back Task,Q,225.0,3.0,3.0,1952.6304999999998
659,15,One Back Task,Y,164.0,3.0,3.0,1954.696
660,16,Three Back Task,J,558.0,2.0,3.0,1971.8105
661,16,Three Back Task,H,0.0,2.0,,1973.8775
662,16,Three Back Task,G,0.0,2.0,,1976.0275000000001
663,16,Three Back Task,A,503.0,2.0,3.0,1978.1934999999999
664,16,Three Back Task,B,667.0,2.0,3.0,1980.2595000000001
665,16,Three Back Task,B,555.0,1.0,3.0,1982.31
666,16,Three Back Task,C,508.0,2.0,3.0,1984.3595
667,16,Three Back Task,J,432.0,2.0,4.0,1986.426
668,16,Three Back Task,H,615.0,2.0,3.0,1988.509
669,16,Three Back Task,G,293.0,2.0,3.0,1990.574
670,16,Three Back Task,G,739.0,1.0,3.0,1992.641
671,16,Three Back Task,H,1436.0,2.0,3.0,1994.6909999999998
672,16,Three Back Task,J,1004.0,2.0,3.0,1996.774
673,16,Three Back Task,A,544.0,2.0,3.0,1998.8415
674,16,Three Back Task,J,429.0,2.0,4.0,2000.9065
675,16,Three Back Task,J,487.0,1.0,3.0,2002.9575
676,16,Three Back Task,G,387.0,2.0,4.0,2005.0225
677,16,Three Back Task,H,338.0,2.0,4.0,2007.056
678,16,Three Back Task,H,403.0,1.0,3.0,2009.1225
679,16,Three Back Task,I,601.0,2.0,3.0,2011.2060000000001
680,16,Three Back Task,I,930.0,1.0,3.0,2013.2725
681,16,Three Back Task,A,1461.0,2.0,3.0,2015.355
682,17,One Back Task,B,0.0,3.0,,2032.4360000000001
683,17,One Back Task,B,359.0,4.0,4.0,2034.5695
684,17,One Back Task,U,24.0,3.0,3.0,2036.6349999999998
685,17,One Back Task,F,133.0,3.0,3.0,2038.7024999999999
686,17,One Back Task,F,165.0,4.0,4.0,2040.7525
687,17,One Back Task,T,91.0,3.0,3.0,2042.801
688,17,One Back Task,T,48.0,4.0,4.0,2044.8505
689,17,One Back Task,O,124.0,3.0,3.0,2046.9009999999998
690,17,One Back Task,R,261.0,3.0,3.0,2048.9665
691,17,One Back Task,Q,204.0,3.0,3.0,2051.0165
692,17,One Back Task,X,7.0,3.0,3.0,2053.066
693,17,One Back Task,X,690.0,4.0,4.0,2055.1175
694,17,One Back Task,R,369.0,3.0,3.0,2057.1675
695,17,One Back Task,S,275.0,3.0,3.0,2059.1985
696,17,One Back Task,S,565.0,4.0,4.0,2061.2655
697,17,One Back Task,L,612.0,3.0,3.0,2063.349
698,17,One Back Task,Q,241.0,3.0,3.0,2065.4335
699,17,One Back Task,R,262.0,3.0,3.0,2067.499
700,17,One Back Task,B,196.0,3.0,3.0,2069.5815
701,17,One Back Task,F,332.0,3.0,3.0,2071.6655
702,17,One Back Task,E,0.0,3.0,,2073.7309999999998
703,17,One Back Task,'Y',1199.0,3.0,3.0,2075.7965
